no;subject_id;case_id;y;t;sd0;age;female
2264;1132;2;15.77206644;1;2.958254469;51;1
2265;1133;1;14.16401969;0;0.763861032;70;1
2266;1133;2;6.459442988;1;0.763861032;70;1
2267;1134;1;15.3800748;0;1.828782549;70;0
2268;1134;2;22.20779466;1;1.828782549;70;0
2269;1135;1;17.41052782;0;5.45415682;76;0
2270;1135;2;18.61478835;1;5.45415682;76;0
2271;1136;1;17.27806811;0;6.132550506;69;0
2272;1136;2;24.78373115;1;6.132550506;69;0
2273;1137;1;6.91471162;0;0.567230594;53;0
2274;1137;2;11.70991214;1;0.567230594;53;0
2275;1138;1;18.02318648;0;6.724438132;36;1
2276;1138;2;17.78658557;1;6.724438132;36;1
2277;1139;1;26.35710265;0;3.761172184;59;1
2278;1139;2;21.71992081;1;3.761172184;59;1
2279;1140;1;16.71076132;0;1.189162781;53;0
2280;1140;2;13.38910583;1;1.189162781;53;0
2281;1141;1;14.52397374;0;0.432629869;48;0
2282;1141;2;9.952739868;1;0.432629869;48;0
2283;1142;1;11.80176228;0;0.752965515;78;0
2284;1142;2;13.3763768;1;0.752965515;78;0
2285;1143;1;9.755228546;0;1.299565708;75;0
2286;1143;2;11.58247837;1;1.299565708;75;0
2287;1144;1;18.97988778;0;1.366075157;62;1
2288;1144;2;11.80393268;1;1.366075157;62;1
2289;1145;1;8.573896989;0;0.752632605;82;0
2290;1145;2;14.78992844;1;0.752632605;82;0
2291;1146;1;15.88954086;0;0.688971254;79;0
2292;1146;2;16.32406065;1;0.688971254;79;0
2293;1147;1;21.3255723;0;2.955501315;56;1
2294;1147;2;11.73512037;1;2.955501315;56;1
2295;1148;1;11.53764475;0;1.49538366;70;1
2296;1148;2;13.00298777;1;1.49538366;70;1
2297;1149;1;12.4749575;0;5.369256479;71;1
2298;1149;2;15.20040359;1;5.369256479;71;1
2299;1150;1;24.58032533;0;7.582280721;51;1
2300;1150;2;11.3517478;1;7.582280721;51;1
2301;1151;1;13.63912266;0;2.913523595;66;1
2302;1151;2;9.198918617;1;2.913523595;66;1
2303;1152;1;15.33031834;0;3.282161895;84;0
2304;1152;2;21.50865193;1;3.282161895;84;0
2305;1153;1;10.40807936;0;2.585743741;59;0
2306;1153;2;11.32099382;1;2.585743741;59;0
2307;1154;1;18.30703311;0;4.013846488;63;0
2308;1154;2;9.421847402;1;4.013846488;63;0
2309;1155;1;8.841148852;0;0.988753754;74;0
2310;1155;2;14.70663885;1;0.988753754;74;0
2311;1156;1;15.90021148;0;5.603415183;54;0
2312;1156;2;29.2750852;1;5.603415183;54;0
2313;1157;1;18.49076379;0;3.836536923;65;1
2314;1157;2;16.27028381;1;3.836536923;65;1
2315;1158;1;12.9253347;0;2.55154888;65;1
2316;1158;2;11.26868869;1;2.55154888;65;1
2317;1159;1;27.20346818;0;4.475621208;97;0
2318;1159;2;25.45219739;1;4.475621208;97;0
2319;1160;1;16.16000763;0;1.847196167;71;0
2320;1160;2;15.31221926;1;1.847196167;71;0
2321;1161;1;11.97004289;0;1.962253806;75;0
2322;1161;2;12.18523101;1;1.962253806;75;0
2323;1162;1;18.54879986;0;2.704928667;54;1
2324;1162;2;13.13329062;1;2.704928667;54;1
2325;1163;1;10.69444802;0;2.714925191;54;1
2326;1163;2;15.40619519;1;2.714925191;54;1
2327;1164;1;14.67590562;0;2.946378156;70;0
2328;1164;2;15.73881269;1;2.946378156;70;0
2329;1165;1;12.72408399;0;1.777225518;87;0
2330;1165;2;21.68572656;1;1.777225518;87;0
2331;1166;1;18.73881582;0;2.553466857;68;1
2332;1166;2;10.98325802;1;2.553466857;68;1
2333;1167;1;14.00134296;0;5.090959898;56;0
2334;1167;2;11.16081095;1;5.090959898;56;0
2335;1168;1;26.24838353;0;5.211086605;61;1
2336;1168;2;20.2230395;1;5.211086605;61;1
2337;1169;1;10.44079677;0;0.504396398;81;1
2338;1169;2;9.224574601;1;0.504396398;81;1
2339;1170;1;10.62778777;0;3.11071736;49;0
2340;1170;2;11.41376762;1;3.11071736;49;0
2341;1171;1;19.53725219;0;3.606412999;79;0
2342;1171;2;27.12081532;1;3.606412999;79;0
2343;1172;1;9.625565052;0;2.078481596;60;1
2344;1172;2;7.4169649;1;2.078481596;60;1
2345;1173;1;18.09339549;0;4.418848765;73;0
2346;1173;2;20.88708736;1;4.418848765;73;0
2347;1174;1;9.194932823;0;2.291623397;65;1
2348;1174;2;14.68522962;1;2.291623397;65;1
2349;1175;1;35.01685208;0;7.130921416;58;0
2350;1175;2;36.34491755;1;7.130921416;58;0
2351;1176;1;10.196152;0;1.680796644;65;0
2352;1176;2;13.36859697;1;1.680796644;65;0
2353;1177;1;15.09879803;0;5.082940883;72;0
2354;1177;2;9.967428109;1;5.082940883;72;0
2355;1178;1;11.84033505;0;3.115929279;71;0
2356;1178;2;9.489341126;1;3.115929279;71;0
2357;1179;1;20.29938229;0;1.490239099;93;1
2358;1179;2;12.28955431;1;1.490239099;93;1
2359;1180;1;19.78099453;0;6.0352748;71;1
2360;1180;2;10.93926016;1;6.0352748;71;1
2361;1181;1;9.652173084;0;1.671824753;82;1
2362;1181;2;18.87403628;1;1.671824753;82;1
2363;1182;1;14.08800807;0;2.535366246;65;1
2364;1182;2;12.52123083;1;2.535366246;65;1
2365;1183;1;9.701912544;0;1.935253891;61;0
2366;1183;2;9.481361863;1;1.935253891;61;0
2367;1184;1;20.20009581;0;2.509054458;85;0
2368;1184;2;19.48018837;1;2.509054458;85;0
2369;1185;1;17.82037274;0;2.801094333;75;1
2370;1185;2;14.66277745;1;2.801094333;75;1
2371;1186;1;26.86752113;0;4.233431717;81;0
2372;1186;2;20.95868951;1;4.233431717;81;0
2373;1187;1;11.6352487;0;1.454309991;72;0
2374;1187;2;11.35089207;1;1.454309991;72;0
2375;1188;1;28.09408287;0;3.745630814;105;0
2376;1188;2;19.52173319;1;3.745630814;105;0
2377;1189;1;17.08244423;0;3.800252071;59;1
2378;1189;2;19.02574043;1;3.800252071;59;1
2379;1190;1;14.73033076;0;4.716552864;80;0
2380;1190;2;19.24550381;1;4.716552864;80;0
2381;1191;1;16.1319982;0;2.250201883;79;0
2382;1191;2;12.17907886;1;2.250201883;79;0
2383;1192;1;19.95394432;0;3.766014385;68;0
2384;1192;2;22.8651196;1;3.766014385;68;0
2385;1193;1;9.461517732;0;3.228706685;75;1
2386;1193;2;4.36281601;1;3.228706685;75;1
2387;1194;1;11.77591962;0;0.299945253;65;1
2388;1194;2;7.751087526;1;0.299945253;65;1
2389;1195;1;14.39619112;0;2.404972147;75;1
2390;1195;2;7.241718663;1;2.404972147;75;1
2391;1196;1;15.76499402;0;2.714204646;73;1
2392;1196;2;13.8884105;1;2.714204646;73;1
2393;1197;1;13.59533731;0;2.969404157;64;0
2394;1197;2;19.41578757;1;2.969404157;64;0
2395;1198;1;9.536163208;0;2.462355208;81;0
2396;1198;2;12.48101619;1;2.462355208;81;0
2397;1199;1;16.34217364;0;2.801262154;58;0
2398;1199;2;17.22998978;1;2.801262154;58;0
2399;1200;1;5.601341879;0;2.430614851;56;1
2400;1200;2;12.17373823;1;2.430614851;56;1
